Price,Price per Unit,Brand,category,Description,URL
5.25,13.13,MONOP BIOLOGIQUE,Grana Padano,Fromages italiens,https://www.monoprix.fr/courses/emmental-rap-monop-biologique-6379662-p
2.49,9.96,Bonne Maman,Yaourts aux fruits,Yaourts,https://www.monoprix.fr/courses/bmaman-abricot-et-yaourt-2x12-bonne-maman-6399735-p
3.19,12.76,MONOPRIX,Camemberts,Soft cheeses with bloomy rind,https://www.monoprix.fr/courses/camembert-au-four-monoprix-6267124-p
3.49,7.93,Soignon,Yaourts au lait de brebis,Yaourts,https://www.monoprix.fr/courses/soignon-yrt-breb-stracciat-4x110g-soignon-6566459-p
1.95,5.77,Elle & Vire,Spécialités laitières sans lactose,Spécialités laitières,https://www.monoprix.fr/courses/ev-crfrleg-4-sans-lact-338g-elle--vire-4250128-p
2.65,4.73,PANIER,Yaourts aux fruits,Yaourts,https://www.monoprix.fr/courses/panier-yrtfruit-peche-4x140g-panier-4262664-p
7.19,8.72,DANONE,Skyrs nature,Skyrs,https://www.monoprix.fr/courses/skyr-nature-0-danone-4262669-p
3.59,9.97,Andros,Desserts végétaliens,Desserts,https://www.monoprix.fr/courses/andros-veg-lieg-cafe-4x90g-andros-4262627-p
4.25,7.66,PETITS FILOUS,Yaourts à boire,Yaourts,https://www.monoprix.fr/courses/petit-filou-tubs-petits-filous-4266210-p
4.15,13.83,MONOPRIX,Raclettes au lait de vache,Fromages en tranches,https://www.monoprix.fr/courses/raclette-3-poivres-en-tranches-monoprix-4337759-p
2.89,2.41,Candy Up,Vanilla milks,Flavoured milks,https://www.monoprix.fr/courses/candy-up-gout-vanille-6x20cl-candy-up-4327427-p
5.39,29.14,ECLAIR DE GENIE,Mousses au chocolat noir,Mousses au chocolat,https://www.monoprix.fr/courses/l-eclair-de-genie-mousse-chocolat-noir-fleur-de-sel-sans-sucres-ajoutes-eclair-de-genie-4655871-p
2.59,6.48,Yoplait,Skyrs aux fruits,Skyrs,https://www.monoprix.fr/courses/skyr-coco-yoplait-6565739-p
2.65,6.62,DANONE,Skyrs nature,Fromages à la crème,https://www.monoprix.fr/courses/skyr-nature-danone-5877805-p
2.99,9.97,LA FERMIERE,Riz au lait,Puddings,https://www.monoprix.fr/courses/la-ferm-ral-cannelle-2x150g-la-fermiere-6565268-p
2.59,6.48,Yoplait,Skyrs aux fruits,Skyrs,https://www.monoprix.fr/courses/skyr-myrtille-yoplait-6565740-p
2.79,11.16,Bridel,Beurres,Produits laitiers à tartiner,https://www.monoprix.fr/courses/bridel-moule-doux-60-250g-bridel-6565745-p
2.49,4.98,Alpro,Yaourts aux fruits,Yaourts,https://www.monoprix.fr/courses/alpro-uf-soja-fraise-500g-alpro-6570621-p
3.79,15.79,LA FERMIERE,Liégeois,Desserts lactés,https://www.monoprix.fr/courses/la-ferm-lieg-praline-choc-2x120g-la-fermiere-6565193-p
2.49,12.45,DANONE DU MONDE,Fromage-sale-a-tartiner,Cottage cheeses,https://www.monoprix.fr/courses/danone-cottage-cheese-200g-danone-du-monde-6635752-p
2.99,10.68,SIGGI'S,Prote,Produits laitiers,https://www.monoprix.fr/courses/siggi-s-skyr-miel-noix-2x140g-siggis-6615219-p
2.69,26.9,TREO,Grana Padano,Fromages italiens,https://www.monoprix.fr/courses/treo-grana-padano-rape-100g-treo-6617785-p
4.59,11.95,VACHE QUI RIT,Surgelés,,https://www.monoprix.fr/courses/fromage-fondu-nature-en-portion-vache-qui-rit-6644882-p
3.49,1.75,DANONE,Surgelés,,https://www.monoprix.fr/courses/danone-ferme-nature-16x125g-danone-6644891-p
4.49,14.97,Leerdammer,Fromages,Produits laitiers fermentés,https://www.monoprix.fr/courses/leerdammer-l-original-leerdammer-3858492-p
2.49,8.59,LIGHT & FREE,Skyrs,Desserts lactés fermentés,https://www.monoprix.fr/courses/lf-skyr-vanille-2x145g-light--free-6624479-p
2.19,4.38,VELOUTE,Yaourts aux fruits,Yaourts,https://www.monoprix.fr/courses/veloute-sur-lit-peche-4x125g-veloute-6624482-p
2.65,19.63,GIOVANNI FERRARI,Scamorza,Mozzarella,https://www.monoprix.fr/courses/gferrari-rape-mozz--scam-135g-giovanni-ferrari-6622226-p
4.99,24.22,Juraflore,Morbiers,Fromages à pâte pressée non cuite,https://www.monoprix.fr/courses/juraflore-morbier-aop-200g-juraflore-6622227-p
2.69,21.52,Apéricube,Fromages apéritif,Fromages à pâte fondue,https://www.monoprix.fr/courses/apericube-long-drink-24-cubes-apericube-6622228-p
2.49,19.92,KIRI,Fromages fouettés,Fromages à tartiner,https://www.monoprix.fr/courses/kiri-fouette-pot-125g-kiri-6622230-p
3.99,19.95,Casa Azzurra,Gorgonzolas,Fromages italiens,https://www.monoprix.fr/courses/casa-azzurra-gorgonzola-doux-200g-casa-azzurra-6622231-p
2.45,17.5,RICHEMONTS,Fromages râpés,Fromages,https://www.monoprix.fr/courses/richesmonts-le-rpe-type-140g-richemonts-6622235-p
2.79,23.25,Entremont,Bleus d'Auvergne,Fromages à pâte persillée français,https://www.monoprix.fr/courses/entremont-des-bleu-auvergne-aop-120g-entremont-6622328-p
3.49,23.27,ISLOS,Cubes de feta,Fetan,https://www.monoprix.fr/courses/islos-feta-aop-cubes-150g-islos-6622335-p
2.49,24.9,VRAI BIO,Fromages de chèvre,Fromages,https://www.monoprix.fr/courses/fromage-chvre-frais-bio-vrai-bio-6622353-p
3.09,12.36,Président,Fromages à tartiner,Fromages de vache,https://www.monoprix.fr/courses/labn-fromage-nature-president-6622358-p
3.09,15.45,Autre Marque,Susbtituts du fromage râpé,Substituts du fromage,https://www.monoprix.fr/courses/violife-rap-saveur-emmental-autre-marque-6622734-p
3.09,15.45,Violife,Fromage végétal,Substituts du fromage,https://www.monoprix.fr/courses/tranches-saveur-cheddar-100-vegetal-violife-6622735-p
3.09,15.45,Violife,Vegan feta cheese,Cheese substitutes,https://www.monoprix.fr/courses/blanc-grec-100-vegetal-violife-6622736-p
2.79,13.95,Le Gall,Beurres demi-sel,Beurres,https://www.monoprix.fr/courses/beurre-de-bretagne-200g-le-gall-6640815-p
3.99,19.95,Marie Morin,Cheesecakes au citron,Cheesecakes,https://www.monoprix.fr/courses/mmorin-ccake-citron-2x100g-marie-morin-6614054-p
5.49,22.41,Michel et Augustin,Mousses aux marrons,Mousses sucrées,https://www.monoprix.fr/courses/michaug-mousse-marrons-245g-michel-et-augustin-6615208-p
2.59,6.48,LE PETIT BASQUE,Yaourts au lait de chèvre,Yaourts,https://www.monoprix.fr/courses/pt-basq-douceur-chevre-nat-4x100g-le-petit-basque-6615222-p
3.39,3.14,P TIT YOP,Surgelés,Yaourts à boire,https://www.monoprix.fr/courses/yop-parfum-vanille-6x180g-p-tit-yop-6618847-p
1.99,3.98,Activia,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.monoprix.fr/courses/activia-sav-framboise-4x125g-activia-6618849-p
2.39,23.9,NO NAME MDD,Grana Padano,Formaggi italiani,https://www.monoprix.fr/courses/grana-padano-aop-grattugioto-no-name-mdd-6662307-p
3.85,14.81,Bonne Maman,Compotes,Fruits et produits dérivés,https://www.monoprix.fr/courses/compotee-mangue-peche-bergamote-bonne-maman-3776656-p
2.69,12.23,STARBUCKS - Discoveries,Boissons avec sucre ajouté,Café au lait sucré,https://www.monoprix.fr/courses/cafe-frais-caramel-macchiato-starbucks-5186463-p
5.39,1.35,Echiré,Laits demi-écrémés,Laits,https://www.monoprix.fr/courses/lait-uht-demi-ecreme-vache-echire-4199198-p
6.39,8.16,STARBUCK,Surgelés,,https://www.monoprix.fr/courses/starbucks-caffe-latte-750ml-starbuck-5652818-p
5.75,0.96,NO NAME MDD,Laits UHT,Laits demi-écrémés,https://www.monoprix.fr/courses/lait-de-chez-nous-demiecreme-6x1l-no-name-mdd-6042388-p
2.85,12.95,Charles & Alice,Desserts de lait de coco fermenté,Yaourts,https://www.monoprix.fr/courses/dessert-vegetal-coco-stracciatella-charles--alice-2x110g-charles--alice-4097543-p
5.99,0.6,CARREFOUR BIO,Oeufs-biologiques,Labeled-products,https://www.carrefour.fr/p/oeufs-bio-de-plein-air-carrefour-bio-3245412846991?t=36993
2.91,11.64,CARREFOUR CLASSIC,Beurre doux à 82% MG,Beurres de crème douce,https://www.carrefour.fr/p/beurre-gastronomique-doux-carrefour-classic-3270190020288?t=36993
3.24,5.4,MG CARREFOUR CLASSIC,Crèmes légères,Crèmes liquides,https://www.carrefour.fr/p/creme-legere-semi-epaisse-18-mg-carrefour-classic-3245411851149?t=36993
2.14,4.28,MG CARREFOUR CLASSIC,Crèmes légères,Crèmes fraîches,https://www.carrefour.fr/p/creme-fraiche-epaisse-legere-15-mg-carrefour-classic-3270190020875?t=36993
2.83,4.72,MG CARREFOUR CLASSIC,Crèmes légères,Crèmes liquides,https://www.carrefour.fr/p/creme-legere-fluide-12-mg-carrefour-classic-3560070613564?t=36993
4.01,11.14,CARREFOUR ORIGINAL,Profiteroles,Pâtisseries,https://www.carrefour.fr/p/dessert-profiteroles-au-chocolat-carrefour-original-3245412435263?t=36993
4.53,12.58,CARREFOUR ORIGINAL,Tiramisu,Pâtisseries,https://www.carrefour.fr/p/dessert-tiramisu-au-cafe-carrefour-original-3245414658769?t=36993
2.2,11.0,CARREFOUR CLASSIC,Fromages industriels,Emmentals râpés,https://www.carrefour.fr/p/emmental-rape-fondant-carrefour-classic-3270190207696?t=36993
8.77,8.77,AOP REFLETS DE FRANCE,Mont d'Or,Fromages à pâte molle à croûte lavée,https://www.carrefour.fr/p/fromage-mont-d-or-au-lait-cru-aop-reflets-de-france-3560070939114?t=36993
1.32,10.56,CARREFOUR CLASSIC,Cow mozzarella,Mozzarella,https://www.carrefour.fr/p/mozzarella-carrefour-classic-3560070060252?t=36993
4.62,16.5,AOP REFLETS DE FRANCE,Saint-nectaire,Fromages pasteurisés,https://www.carrefour.fr/p/saint-nectaire-laitier-aop-reflets-de-france-3560070845644?t=36993
3.0,12.0,CARREFOUR CLASSIC,Beurres salés,Beurres demi-sel,https://www.carrefour.fr/p/beurre-demi-sel-carrefour-classic-3270190025566?t=36993
2.92,11.68,CARREFOUR CLASSIC,Bleus de Laqueuille,Fromages pasteurisés,https://www.carrefour.fr/p/bleu-cremeux-carrefour-classic-3560070370344?t=36993
4.27,17.08,AOP CARREFOUR EXTRA,Comté,Fromages de France,https://www.carrefour.fr/p/comte-au-lait-cru-aop-carrefour-extra-3560070930036?t=36993
2.35,4.7,CARREFOUR CLASSIC,Crèmes fraîches,Crèmes épaisses entières,https://www.carrefour.fr/p/creme-fraiche-epaisse-entiere-carrefour-classic-3270190021001?t=36993
3.23,8.08,CARREFOUR,Crèmes fleurettes,Crèmes entières,https://www.carrefour.fr/p/creme-entiere-fluide-fleurette-30-mat-gr-carrefour-3560070572922?t=36993
3.88,9.7,AOP REFLETS DE FRANCE,Crèmes fraîches,Crème Fraîche d'Isigny,https://www.carrefour.fr/p/creme-fraiche-d-isigny-aop-reflets-de-france-3245390026019?t=36993
0.9,4.5,CARREFOUR,Crèmes légères,Crèmes fraîches,https://www.carrefour.fr/p/creme-fraiche-epaisse-legere-15-mat-gr-carrefour-3270190020868?t=36993
3.12,13.0,CARREFOUR ORIGINAL,Panna cottas à la framboise,Panna cottas au coulis de fruits,https://www.carrefour.fr/p/dessert-panna-cotta-a-la-framboise-carrefour-original-3560070816415?t=36993
5.53,11.06,CARREFOUR CLASSIC,Emmentals râpés,Fromages râpés,https://www.carrefour.fr/p/fromage-rape-emmental-carrefour-classic-3270190207689?t=36993
3.1,15.5,CARREFOUR,Fromages-du-nord-pas-de-calais,Fromages en tranches,https://www.carrefour.fr/p/fromage-en-tranches-mimolette-carrefour-3560070100514?t=36993
2.34,7.8,CARREFOUR CLASSIC,Fromages à tartiner,Fromages pasteurisés,https://www.carrefour.fr/p/fromage-nature-a-tartiner-ou-cuisiner-carrefour-classic-3560070257096?t=36993
3.18,21.2,CARREFOUR CLASSIC,Fromages apéritif,Fromages à pâte fondue,https://www.carrefour.fr/p/fromage-des-de-mimolette-et-gouda-carrefour-classic-3560070570898?t=36993
1.52,7.6,CARREFOUR CLASSIC,Fromages fondus,Hamburgers,https://www.carrefour.fr/p/fromage-cheddar-pour-hamburger-carrefour-classic-3560070907045?t=36993
2.71,18.07,CARREFOUR CLASSIC,Fromages râpés,Fromages,https://www.carrefour.fr/p/fromage-rape-special-pizza-carrefour-classic-3560070910427?t=36993
4.08,16.32,CARREFOUR,Fromages en tranches,Raclettes,https://www.carrefour.fr/p/fromage-en-tranches-a-raclette-fumee-carrefour-3560070910601?t=36993
2.25,12.5,CARREFOUR CLASSIC,Bûche de chèvre,Fromages de chèvre,https://www.carrefour.fr/p/fromage-de-chevre-sainte-maure-carrefour-classic-3560071093716?t=36993
2.55,2.55,MG CARREFOUR CLASSIC,Fromages blancs natures,Fromages blancs,https://www.carrefour.fr/p/fromage-blanc-nature-0-mg-carrefour-classic-3270190020936?t=36993
2.62,10.48,CARREFOUR CLASSIC,Mascarpone,Fromages à la crème,https://www.carrefour.fr/p/mascarpone-carrefour-classic-3560070209071?t=36993
3.55,23.67,CARREFOUR,Mozzarella râpée,Fromages râpés,https://www.carrefour.fr/p/mozzarella-rapee-carrefour-3560070978489?t=36993
2.77,22.16,AOP CARREFOUR EXTRA,Mozzarella di Bufala Campana,Mozzarella de bufflonne,https://www.carrefour.fr/p/mozzarella-di-bufala-campana-aop-carrefour-extra-5400101225091?t=36993
3.29,16.45,AOP REFLETS DE FRANCE,Neufchâtel,Fromages de France,https://www.carrefour.fr/p/neufchatel-au-lait-cru-aop-reflets-de-france-3560070753802?t=36993
3.52,0.59,CARREFOUR BIO,Produits labellisés,Oeufs labellisés biologiques,https://www.carrefour.fr/p/oeufs-bio-de-plein-air-calibre-moyen-carrefour-bio-3270190021179?t=36993
2.42,24.2,AOP CARREFOUR EXTRA,Parmigiano Reggiano,Fromages râpés,https://www.carrefour.fr/p/parmigiano-reggiano-rape-aop-carrefour-extra-3560070157198?t=36993
1.68,6.72,CARREFOUR CLASSIC,Ricotta,Fromages pasteurisés,https://www.carrefour.fr/p/ricotta-carrefour-classic-3560070514847?t=36993
2.84,18.93,AOP CARREFOUR EXTRA,Roqueforts,Fromages de brebis,https://www.carrefour.fr/p/roquefort-aop-carrefour-extra-3560070046775?t=36993
4.51,30.07,AOP REFLETS DE FRANCE,Selles-sur-Cher,Fromages au lait cru,https://www.carrefour.fr/p/selles-sur-cher-au-lait-cru-aop-reflets-de-france-3245390158550?t=36993
1.26,2.52,CARREFOUR BIO,Yaourts entiers,Yaourts natures,https://www.carrefour.fr/p/yaourt-nature-bio-carrefour-bio-3560070845408?t=36993
4.25,8.85,MG DANONE,Fromages à la crème,Skyrs,https://www.carrefour.fr/p/skyr-nature-0-mg-danone-3033491454080?t=36993
2.64,5.5,JOCKEY,Spécialités laitières,Desserts lactés fermentés,https://www.carrefour.fr/p/fromage-blanc-stracciatella-jockey-3033490613983?t=36993
2.63,14.61,MADAME LOIK,Fromage fouetté,Fromages à tartiner,https://www.carrefour.fr/p/fromage-a-tartiner-nature-au-sel-de-guerande-madame-loik-3412290070101?t=36993
2.59,10.36,MONTFLEURI,fr:beurre doux à 60 % MG,Butters,https://www.carrefour.fr/p/beurre-doux-60-mat-gr-montfleuri-3451790563256?t=36993
2.58,12.9,PRESIDENT,Emmentals râpés,Fromages râpés,https://www.carrefour.fr/p/emmental-rape-fondant-president-3228021170046?t=36993
2.9,16.11,SOIGNON,Fromages-alleges,Bûche de chèvre,https://www.carrefour.fr/p/fromage-de-chevre-30-mat-gr-soignon-3523237756009?t=36993
2.06,8.24,CARREFOUR CLASSIC,Fromages industriels,Camemberts au lait pasteurisé de vache,https://www.carrefour.fr/p/camembert-carrefour-classic-3270190020165?t=36993
2.49,9.96,REFLETS DE FRANCE,Cancoillottes,Fromages à pâte fondue,https://www.carrefour.fr/p/cancoillotte-a-l-ail-reflets-de-france-3245390032010?t=36993
2.6,10.4,REFLETS DE FRANCE,Cancoillottes,Fromages à pâte fondue,https://www.carrefour.fr/p/cancoillotte-nature-reflets-de-france-3245390032034?t=36993
1.05,2.1,CARREFOUR CLASSIC,Desserts,,https://www.carrefour.fr/p/creme-dessert-saveur-vanille-carrefour-classic-3270190023128?t=36993
1.09,2.18,CARREFOUR CLASSIC,Crèmes dessert chocolat réfrigérées,Desserts lactés au chocolat,https://www.carrefour.fr/p/creme-dessert-chocolat-carrefour-classic-3270190023135?t=36993
2.26,5.65,CARREFOUR ORIGINAL,Crèmes vanille aux œufs,Crèmes aux œufs,https://www.carrefour.fr/p/cremes-dessert-vanille-carrefour-original-3270190216803?t=36993
2.96,14.8,CARREFOUR CLASSIC,Edam,Fromages en tranches,https://www.carrefour.fr/p/edam-en-tranches-carrefour-classic-3560070100484?t=36993
5.07,11.27,CARREFOUR CLASSIC,Emmentals français,Fromages de France,https://www.carrefour.fr/p/emmental-francais-carrefour-classic-3560071245719?t=36993
3.83,19.15,IGP REFLETS DE FRANCE,Brillat-Savarin,Fromages de France,https://www.carrefour.fr/p/fromage-brillat-savarin-affine-igp-reflets-de-france-3245390137838?t=36993
5.56,22.24,AOP REFLETS DE FRANCE,Abondance,Fromages de France,https://www.carrefour.fr/p/fromage-abondance-aop-au-lait-cru-reflets-de-france-3245390211095?t=36993
1.54,10.27,CARREFOUR,Fromages à tartiner,Produits à tartiner salés,https://www.carrefour.fr/p/fromage-a-tartiner-nature-carrefour-3245411216818?t=36993
2.87,14.35,CARREFOUR CLASSIC,Fetan,Fromages de brebis,https://www.carrefour.fr/p/fromage-de-brebis-pour-aperitif-et-salade-carrefour-classic-3560070108558?t=36993
2.04,13.6,CARREFOUR,Fromages industriels,Fromages à la crème,https://www.carrefour.fr/p/fromage-a-tartiner-ail-et-fines-herbes-carrefour-3560070109920?t=36993
2.57,12.85,CARREFOUR CLASSIC,Fromages râpés,Fromages pasteurisés,https://www.carrefour.fr/p/fromage-rape-emmental-mozzarella-gouda-carrefour-classic-3560070506491?t=36993
2.54,24.19,CARREFOUR,Cabécous,Fromages de chèvre,https://www.carrefour.fr/p/fromage-de-chevre-cabecou-carrefour-3560070591565?t=36993
4.99,24.95,CARREFOUR EXTRA,Burrata de vache,Burrate,https://www.carrefour.fr/p/fromage-burrata-carrefour-extra-3560070888481?t=36993
5.42,13.55,CARREFOUR,Fromages en tranches,Raclettes,https://www.carrefour.fr/p/fromage-en-tranches-a-raclette-classique-et-3-poivres-carrefour-3560070910571?t=36993
2.87,19.13,AOP CARREFOUR,Comté,Fromages de France,https://www.carrefour.fr/p/fromage-rape-comte-aop-carrefour-3560070931835?t=36993
1.61,5.03,CARREFOUR,Liégeois,Desserts lactés au chocolat,https://www.carrefour.fr/p/mousse-liegeoise-au-chocolat-carrefour-3270190216797?t=36993
1.74,13.92,CARREFOUR BIO,Fromages industriels,Mozzarella de vache,https://www.carrefour.fr/p/mozzarella-bio-au-lait-pasteurise-carrefour-bio-3560070262557?t=36993
4.44,18.5,AOP REFLETS DE FRANCE,Reblochons,Fromages au lait cru,https://www.carrefour.fr/p/reblochon-de-savoie-aop-reflets-de-france-3245390232885?t=36993
3.15,31.5,AOP CARREFOUR BIO,Roqueforts,Fromages industriels,https://www.carrefour.fr/p/roquefort-bio-aop-carrefour-bio-3270190209904?t=36993
2.63,5.48,ACTIVIA,Yaourts au Bifidus,Desserts lactés fermentés,https://www.carrefour.fr/p/yaourt-cereales-muesli-bifidus-activia-3033491235375?t=36993
2.05,4.1,ACTIVIA,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.carrefour.fr/p/yaourt-citron-bifidus-activia-3033491350795?t=36993
2.15,4.3,ACTIVIA,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.carrefour.fr/p/yaourt-coco-bifidus-activia-3033491350863?t=36993
1.97,4.92,ANDROS,Compotes pommes poires,Compotes de pomme,https://www.carrefour.fr/p/compote-pomme-poire-andros-3608580006657?t=36993
3.64,6.07,BRIDELICE,Groceries,Béchamel sauces,https://www.carrefour.fr/p/sauce-bechamel-bridelice-3155250002537?t=36993
2.0,4.0,DANETTE,Crèmes dessert chocolat,Crèmes dessert,https://www.carrefour.fr/p/creme-dessert-chocolat-danette-3033491279713?t=36993
1.9,3.8,DANETTE,Crèmes dessert vanille,Crèmes dessert rayon frais,https://www.carrefour.fr/p/creme-dessert-vanille-danette-3033491279720?t=36993
1.87,4.68,DANETTE,Liégeois,Desserts lactés au chocolat,https://www.carrefour.fr/p/liegeois-chocolat-danette-3033491377105?t=36993
2.75,5.5,FJORD,fr:Spécialités laitières nature non sucrées,fr:Spécialités laitières,https://www.carrefour.fr/p/yaourt-fromage-blanc-nature-fjord-3033491580543?t=36993
1.72,13.76,GALBANI,Mozzarella de vache,Mozzarella,https://www.carrefour.fr/p/mozzarella-galbani-8000430138719?t=36993
3.35,13.4,GRAND FERMAGE,Beurres pasteurisés,Beurres moulés,https://www.carrefour.fr/p/beurre-demi-sel-aux-cristaux-de-sel-de-mer-de-noirmoutier-grand-fermage-3523230030793?t=36993
5.15,25.75,GU,Fondant au chocolat,Gâteaux au chocolat,https://www.carrefour.fr/p/dessert-coeurs-fondants-chocolat-gu-5060023970198?t=36993
5.27,32.94,GU,Entremet,Cheesecakes,https://www.carrefour.fr/p/dessert-cheesecake-speculoos-gu-5060023979177?t=36993
3.3,18.86,KIRI,Fromages fondus,Fromages pour enfants,https://www.carrefour.fr/p/fromage-enfant-gouter-kiri-3073780968997?t=36993
2.55,17.71,KIRI,Milchprodukte,Käse,https://www.carrefour.fr/p/fromage-enfant-creme-a-tartiner-kiri-3073781131888?t=36993
2.09,8.86,LA LAITIERE,Dairy Mousses,Chocolate mousses,https://www.carrefour.fr/p/mousse-au-chocolat-au-lait-la-laitiere-3023290009055?t=36993
2.74,5.48,LA LAITIERE,Yaourts entiers,Yaourts au citron,https://www.carrefour.fr/p/yaourt-au-lait-entier-citron-arome-naturel-la-laitiere-3023290101964?t=36993
2.24,4.48,MALO,YAOURTS & FROMAGES BLANCS,Yaourts entiers,https://www.carrefour.fr/p/yaourt-nature-bio-malo-3278699005010?t=36993
4.52,22.6,MARIE MORIN,Entremets,Mousses au chocolat noir,https://www.carrefour.fr/p/desserts-mousse-au-chocolat-marie-morin-3372900020059?t=36993
3.73,13.32,MG SIGGI S,Skyrs aux fruits,Skyrs,https://www.carrefour.fr/p/skyr-framboise-2-mg-siggi-s-3023290030547?t=36993
3.73,13.32,MG SIGGI S,Skyrs aux fruits,Skyrs,https://www.carrefour.fr/p/skyr-myrtille-2-mg-siggi-s-3023290030585?t=36993
4.1,27.33,AOP SOCIETE,Roquefort cheeses,Sheep's-milk cheeses,https://www.carrefour.fr/p/roquefort-au-lait-cru-de-brebis-aop-societe-3023260030980?t=36993
2.91,14.55,SOIGNON,Fromages pasteurisés,Fromages de chèvre,https://www.carrefour.fr/p/fromage-de-chevre-soignon-3523230028431?t=36993
3.12,31.2,SOIGNON,Fromages panés,Fromage de chèvre frais,https://www.carrefour.fr/p/fromage-de-chevre-chaud-pret-a-dorer-soignon-3523230034340?t=36993
3.65,7.3,YAOS,Yaourts à la grecque,Yaourts aux copeaux de chocolat,https://www.carrefour.fr/p/yaourt-a-la-grecque-stracciatella-yaos-3023290014080?t=36993
3.61,14.44,AOP REFLETS DE FRANCE,Beurres de baratte,Beurre d'Isigny,https://www.carrefour.fr/p/beurre-d-isigny-de-baratte-doux-aop-reflets-de-france-3245390221698?t=36993
3.33,13.32,CARREFOUR BIO,Beurres de crème douce,Beurres moulés,https://www.carrefour.fr/p/beurre-doux-bio-de-baratte-carrefour-bio-3560070590582?t=36993
3.35,6.7,MG CARREFOUR CLASSIC,Crèmes légères,Crèmes liquides,https://www.carrefour.fr/p/creme-fluide-legere-12-mg-carrefour-classic-3560070431519?t=36993
2.29,5.72,CARREFOUR ORIGINAL,Desserts lactés aux œufs,Desserts lactés au chocolat,https://www.carrefour.fr/p/cremes-dessert-chocolat-carrefour-original-3270190216810?t=36993
2.6,9.29,CARREFOUR ORIGINAL,Babas au rhum,Pâtisseries,https://www.carrefour.fr/p/dessert-baba-au-rhum-carrefour-original-3245412404474?t=36993
3.66,18.3,AOP CARREFOUR EXTRA,Blocs de feta,Fetan,https://www.carrefour.fr/p/feta-pour-aperitif-et-salade-aop-carrefour-extra-3560070149278?t=36993
5.05,28.06,REFLETS DE FRANCE,Mothais sur feuille,Mothais,https://www.carrefour.fr/p/fromage-de-chevre-mothais-sur-feuille-des-deux-sevres-reflets-de-france-3560070738588?t=36993
2.6,17.33,CARREFOUR CLASSIC,Fromages râpés,Fromages de vache,https://www.carrefour.fr/p/fromage-rape-special-pates-carrefour-classic-3560070910489?t=36993
2.75,5.5,CARREFOUR BIO,Fromage frais nature à 4% de matières grasses environ,Fromages blancs,https://www.carrefour.fr/p/fromage-frais-nature-bio-carrefour-bio-3245413442420?t=36993
2.57,6.42,CARREFOUR ORIGINAL,Gâteaux de riz,Gâteau de riz au caramel,https://www.carrefour.fr/p/gateau-de-riz-caramel-carrefour-original-3270190026853?t=36993
4.22,14.55,CARREFOUR CLASSIC,Fromages-du-nord-pas-de-calais,Mimolettes jeunes,https://www.carrefour.fr/p/mimolette-carrefour-classic-3560070247592?t=36993
1.75,3.8,CARREFOUR,Riz au lait saveur vanille,Riz au lait,https://www.carrefour.fr/p/riz-au-lait-vanille-carrefour-3560071073947?t=36993
2.7,2.7,CARREFOUR CLASSIC,Yaourts brassés nature,Yaourts brassés,https://www.carrefour.fr/p/yaourts-brasses-nature-0-carrefour-classic-3270190026822?t=36993
3.99,6.65,BRIDELICE,Crèmes légères,Crèmes liquides,https://www.carrefour.fr/p/creme-fluide-legere-12-mat-gr-bridelice-3155251205395?t=36993
4.04,20.2,CAPRICE DES DIEUX,Fromages à pâte molle à croûte lavée,Fromages à pâte molle à croûte naturelle,https://www.carrefour.fr/p/fromage-caprice-des-dieux-3161711000622?t=36993
2.76,13.8,CARRE FRAIS,Cheese spreads,Salted spreads,https://www.carrefour.fr/p/fromage-a-tartiner-nature-carre-frais-3480341000636?t=36993
1.88,3.76,DANETTE,Crèmes dessert caramel,Crèmes dessert,https://www.carrefour.fr/p/creme-dessert-caramel-danette-3033491279737?t=36993
1.22,2.44,DANONE,Yaourts natures,Yaourts,https://www.carrefour.fr/p/yaourt-nature-danone-3033490004521?t=36993
3.67,14.68,ELLE VIRE,fr:Beurres tendres,Butter-82-fat-unsalted-easy-to-spread,https://www.carrefour.fr/p/beurre-tendre-doux-elle-vire-3451790988677?t=36993
1.97,5.47,MG GERVAIS,Petits suisses,Desserts lactés fermentés,https://www.carrefour.fr/p/petits-suisses-nature-9-5-mg-gervais-3033491451683?t=36993
3.88,22.82,LA FERMIERE,Mousses au chocolat noir,Mousses au chocolat,https://www.carrefour.fr/p/mousse-chocolat-noir-la-fermiere-3279231711000?t=36993
2.78,6.95,LA LAITIERE,Crème aux œufs la laitière Nestle,Desserts lactés aux œufs,https://www.carrefour.fr/p/creme-aux-oeufs-saveur-vanille-la-laitiere-3023290624265?t=36993
2.41,8.76,MARONSUI S LA LAITIERE,Mousses lactées,Mousses aux marrons,https://www.carrefour.fr/p/mousse-de-marrons-maronsui-s-la-laitiere-3023290030356?t=36993
2.73,5.46,LA LAITIERE,Yaourts vanille,Yaourts,https://www.carrefour.fr/p/yaourt-au-lait-entier-vanille-la-laitiere-3023290234853?t=36993
3.67,9.18,LE PETIT BASQUE,Spécialités laitières,Desserts lactés fermentés,https://www.carrefour.fr/p/yaourt-de-brebis-nature-le-petit-basque-3280241101002?t=36993
2.72,10.88,LE RUSTIQUE,Pasteurized cheeses,Camemberts,https://www.carrefour.fr/p/camembert-le-rustique-3176582033327?t=36993
