Price,Price per Unit,Brand,category,Description,URL
4.3,17.2,Régilait,Laits en poudre écrémés,Laits en poudre,https://www.franprix.fr/courses/p/lait-ecreme-en-poudre-bio-99014542
1.45,2.9,Badoit,Eaux minérales gazeuses,Boissons sans sucre ajouté,https://www.franprix.fr/courses/p/eau-minerale-naturelle-finement-petillante-99082235
0.95,3.8,25cl,Vins,Boissons alcoolisées,https://www.franprix.fr/courses/p/vin-blanc-sec-99160617
2.5,7.58,Collective du Houblon,French beers,Country specific beers,https://www.franprix.fr/courses/p/biere-golden-ale-65-99173099
1.65,3.3,Bos,Thés glacés,Boissons au thé,https://www.franprix.fr/courses/p/the-glace-rooibos-peche-bio-99174434
5.6,3.73,Grimbergen,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-blonde-dabbaye-sans-alcool-99176352
5.3,7.07,6eme sens,IGP PAYS D'OC,Vins blancs,https://www.franprix.fr/courses/p/igp-pays-doc-vin-blanc-99177107
2.09,2.09,Leader Price,Boissons avec sucre ajouté,Boissons à la canneberge,https://www.franprix.fr/courses/p/jus-de-cranberry-99088538
1.1,3.33,7up,Boissons avec sucre ajouté,Sodas,https://www.franprix.fr/courses/p/soda-saveur-mojito-99113943
3.2,12.8,Mosaique,Thé vert de Chine,Thés verts,https://www.franprix.fr/courses/p/the-vert-gunpowder-de-chine-99174414
7.2,9.6,Ninkasi,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-triple-99093854
2.9,8.53,Nestlé,Milch,Milchprodukte,https://www.franprix.fr/courses/p/lait-concentre-sucre-en-tube-99124229
4.41,5.88,Very,Vins aromatisés,Vins rosés,https://www.franprix.fr/courses/p/cerise-vin-rose-99131076
1.1,4.0,Tourtel,Bières sans alcool,Boissons sans alcool,https://www.franprix.fr/courses/p/biere-sans-alcool-aromatisee-peche-the-vert-99170188
6.05,12.1,Sodastream,Gezuckerte Getränke,Orangensirups,https://www.franprix.fr/courses/p/concentre-sirop-saveur-orange-99080232
1.4,4.24,8.6,Boissons alcoolisées,Boissons,https://www.franprix.fr/courses/p/biere-blonde-forte-99171868
8.05,16.1,Leader Price,Boissons alcoolisées,Boissons,https://www.franprix.fr/courses/p/rhum-ambre-99176453
1.5,6.0,Heroic Sport,Boissons énergisantes,Boissons,https://www.franprix.fr/courses/p/boisson-energisante-gout-fruits-rouges-99177647
6.08,3.07,L'ORDINAIRE,Boissons avec sucre ajouté,Sodas,https://www.franprix.fr/courses/p/soda-aux-aromes-naturels-danis-99056233
3.05,9.24,Meantime,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-london-ipa-99177288
50.75,72.5,Belvedere,Boissons alcoolisées,Boissons,https://www.franprix.fr/courses/p/vodka-99094329
1.58,5.1,Grace,Eaux de coco,Boissons à base de végétaux,https://www.franprix.fr/courses/p/eau-de-coco-pulpe-99066624
0.87,2.64,Brandeberg,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-46-99132434
3.1,9.39,Appie,Cidres,Boissons alcoolisées,https://www.franprix.fr/courses/p/cidre-brut-99140407
3.35,10.15,St stefanus,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-blanche-5-99146878
3.19,2.13,Maribel,Wines from Spain,Wines,https://www.franprix.fr/courses/p/sangria-rouge-99054908
4.15,109.21,1336,Infusions en sachets,Infusions,https://www.franprix.fr/courses/p/infusion-du-soir-99117650
2.95,1.97,Schweppes,Boissons,,https://www.franprix.fr/courses/p/soda-framboise-verveine-99177652
1.0,3030.3,Grace,Boissons avec sucre ajouté,Sodas,https://www.franprix.fr/courses/p/ginger-beer-99056237
2.95,8.94,Guinness,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-brune-extra-stout-99056248
21.82,21.82,William peel,Whiskys,Eaux de vie,https://www.franprix.fr/courses/p/whisky-blended-scotch-99167224
1.7,3.4,ROYAL SODA,Boissons avec sucre ajouté,Boissons,https://www.franprix.fr/courses/p/soda-arome-anis-99056270
3.49,4.65,75cl,Vins rouges,Vins,https://www.franprix.fr/courses/p/vin-rouge-grand-serac-99177203
1.93,3.86,Grace,Boissons à l'aloe vera,Boissons aux fruits,https://www.franprix.fr/courses/p/boisson-a-laloe-vera-99110297
2.95,14.75,CRUZ,Porto Tawny,Portos oxydatifs,https://www.franprix.fr/courses/p/vin-porto-rouge-flasque-99014709
42.8,61.14,Don papa,Rhums bruns,Rhums ambrés,https://www.franprix.fr/courses/p/rhum-ambre-99179376
4.0,1.33,Rozana,Eau minérale naturelle légèrement gazéifiée,Eau minérale naturelle gazéifiée,https://www.franprix.fr/courses/p/eau-minerale-naturelle-gazeuse-99070888
3.35,10.15,La brasserie fondamentale,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-blanche-99177353
6.95,4.63,Leffe,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-ambree-dabbaye-99179999
2.7,10.8,Chaleur créole,Jus de citron vert pur jus,Jus de citron vert,https://www.franprix.fr/courses/p/pur-jus-de-citron-vert-99110299
6.32,14.36,Sodastream,Cordials,Cordial,https://www.franprix.fr/courses/p/concentre-sirop-saveur-pepsi-99174441
6.25,14.2,Sodastream,Sirops aromatisés,Sodas,https://www.franprix.fr/courses/p/concentre-sirop-saveur-7up-99176796
2.9,8.79,Queen,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-queen-ipa-bio-6-99179528
13.75,19.64,Luxardo,Amaretto,Liqueurs,https://www.franprix.fr/courses/p/liqueur-damande-99019538
14.23,20.33,OLD LADY'S,Gins,Alcools forts,https://www.franprix.fr/courses/p/gin-375-old-ladys-99031432
6.75,9.0,75cl,Coteaux Varois en Provence,Vins français,https://www.franprix.fr/courses/p/vin-de-provence-99045937
8.4,11.2,Maschio,Vins italiens,Vins,https://www.franprix.fr/courses/p/vin-effervescent-italien-99050644
1.35,4.09,VITAMALT,Boissons avec sucre ajouté,Bières sans alcool,https://www.franprix.fr/courses/p/biere-sans-alcool-99056265
7.77,91.41,Ethiquable,Cafés solubles,Boissons instantanées,https://www.franprix.fr/courses/p/cafe-soluble-equateur-equitable-bio-99061956
3.93,3.93,Ethiquable,Nectars de citron vert,Nectars de fruits,https://www.franprix.fr/courses/p/nectar-citron-equitable-bio-99070406
3.98,3.98,Ethiquable,Nectars de litchi,Nectars de fruits,https://www.franprix.fr/courses/p/jus-litchi-equitable-bio-99070407
5.05,20.2,TY-PHOO,Thés,Boissons à base de végétaux,https://www.franprix.fr/courses/p/teabags-orange-pekoe-99083121
5.8,0.72,Jardin Bio,Jus de pruneaux,Jus de fruits,https://www.franprix.fr/courses/p/jus-de-pruneau-bio-99091049
5.53,122.89,Les 2 Marmottes,Infusions en sachets,Infusions,https://www.franprix.fr/courses/p/infusion-romarin-99093180
5.2,113.04,Les 2 Marmottes,Verveine,Tisanes de plantes mélangées,https://www.franprix.fr/courses/p/infusion-verveine-bio-99093181
5.8,126.09,Les 2 Marmottes,Thés en sachets,Infusions,https://www.franprix.fr/courses/p/infusion-special-enfants-99093182
5.46,182.0,Les 2 Marmottes,Camomille,Infusions,https://www.franprix.fr/courses/p/infusion-camomille-matricaire-99093183
5.62,133.81,Les 2 Marmottes,Thés en sachets,Thés verts à la menthe,https://www.franprix.fr/courses/p/infusion-menthe-tilleul-verveine-99093184
5.8,128.89,Les 2 Marmottes,Thés,Boissons à base de végétaux,https://www.franprix.fr/courses/p/the-noir-99093193
5.4,98.18,Les 2 Marmottes,Thés en sachets,Infusions,https://www.franprix.fr/courses/p/infusion-energie-99093200
1.95,5.57,Asahi,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-super-dry-canette-99112681
1.9,5.76,Pago,Jus de fruits à base de concentré,Jus de fruits,https://www.franprix.fr/courses/p/peche-pago-99115117
14.45,19.27,75cl,Vins français,Vins,https://www.franprix.fr/courses/p/vin-rouge-99132730
6.25,14.2,Sodastream,Sirops aromatisés sans sucre,Sodas au cola light,https://www.franprix.fr/courses/p/concentre-sirop-saveur-pepsimax-99175958
3.7,9.87,6eme sens,IGP PAYS D'OC,Vins rouges,https://www.franprix.fr/courses/p/igp-pays-doc-vin-rouge-99177367
2.95,8.94,Knight,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-knight-triple-bio-85-99179527
1.1,4.4,Grimbergen,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-rouge-55-99165233
5.4,3.6,Orangina,Boissons avec sucre ajouté,Sodas à l'orange,https://www.franprix.fr/courses/p/soda-orange-99041014
39.88,56.97,Jack daniel's,Whisky du Tennessee,Whisky américain,https://www.franprix.fr/courses/p/whisky-single-barrel-select-99048609
3.6,1.8,L'ORDINAIRE,Boissons avec sucre ajouté,Boissons gazeuses,https://www.franprix.fr/courses/p/boisson-gazeuse-a-lanis-99056210
1.0,3.03,L'ORDINAIRE,Sodas à l'anis,Boissons avec sucre ajouté,https://www.franprix.fr/courses/p/soda-aux-aromes-naturels-danis-99056287
0.89,0.89,1L,Aide alimentaire,Laits UHT,https://www.franprix.fr/courses/p/lait-demi-ecreme-99067718
29.25,39.0,CROZES HERMITAGE GUIGAL,Crozes Hermitage,Vins français,https://www.franprix.fr/courses/p/vin-rouge-99081511
60.22,80.29,Taittinger,Champagnes bruts,Champagnes français,https://www.franprix.fr/courses/p/champagne-brut-99090675
32.92,47.03,Singleton,Whisky écossais,Whiskys,https://www.franprix.fr/courses/p/whisky-single-malt-12-ans-40-99096674
16.79,23.98,Eristoff,Vodkas,Eaux de vie,https://www.franprix.fr/courses/p/vodka-99113674
6.4,67.37,Café royal,Cafés,Aliments d'origine végétale,https://www.franprix.fr/courses/p/capsules-de-cafe-99115751
12.5,16.67,Leo de la gaffeliere,Vins rouges,Vins français,https://www.franprix.fr/courses/p/saint-emilion-bordeaux-vin-rouge-99141801
7.33,65.45,Tassimo,Cafés en dosettes compatible Tassimo,Cafés en dosettes,https://www.franprix.fr/courses/p/expresso-splendente-en-dosettes-99145027
2.75,8.33,Bishop,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-pale-ale-bio-55-99179526
22.45,32.07,Maison la mauny,Rhums,Eaux de vie,https://www.franprix.fr/courses/p/rhum-passion-99180291
2.2,8.8,Trolls,Lagers,Bières,https://www.franprix.fr/courses/p/biere-blonde-fruitee-99061883
3.4,3.4,500ml,Beverages,Kokosmilch,https://www.franprix.fr/courses/p/lait-de-coco-brick-99033684
13.55,1693.75,Ramos Pinto,Wine based alcoholic beverages,Premixed alcoholic beverages,https://www.franprix.fr/courses/p/porto-blanc-195-99046502
9.5,1187.5,3 Velhotes,Beverages,,https://www.franprix.fr/courses/p/porto-rouge-20-99053092
23.2,3314.28,Beirao,Licor,Licores,https://www.franprix.fr/courses/p/liqueur-22-99053094
3.95,1316.67,Pedras Salgadas,Natural mineral waters,Mineral waters,https://www.franprix.fr/courses/p/eau-99053108
1.95,3.9,Brasserie Lorraine,Boissons avec sucre ajouté,Bières sans alcool,https://www.franprix.fr/courses/p/boisson-malta-lorraine-99056214
1.45,4.39,VITAMALT,Boissons,,https://www.franprix.fr/courses/p/boisson-maltee-au-gingembre-99056281
2.73,2.73,Compal,Néctares de frutas,Bebidas artificialmente doçeadas,https://www.franprix.fr/courses/p/jus-ananas-coco--99070247
4.4,1070.56,ROBERTSON'S,Dried fruits and vegetables suet,,https://www.franprix.fr/courses/p/mincemeat-classic-robertsons-99091975
4.75,3.17,Don Simon,Boissons alcoolisées,Boissons,https://www.franprix.fr/courses/p/sangria-blanche-7-99092081
5.2,59.09,Les 2 Marmottes,Boissons sans sucre ajouté,Infusions,https://www.franprix.fr/courses/p/infusion-cynorrhodon-hibiscus-99093178
5.2,86.67,Les 2 Marmottes,Thés verts,Thés,https://www.franprix.fr/courses/p/the-vert-fleur-de-jasmin-99093185
5.2,115.56,Les 2 Marmottes,Thés verts à la menthe,Boissons sans sucre ajouté,https://www.franprix.fr/courses/p/the-vert-a-la-menthe-99093188
4.1,512.5,Casal Mendes,Vinhos,Bebidas alcoólicas,https://www.franprix.fr/courses/p/vin-rose-105--99099575
2.4,1.6,Sumol,Frutas tropicais,Sodas,https://www.franprix.fr/courses/p/soda-au-fruit-de-la-passion-99099579
4.17,521.25,Lancers,Vins,Boissons alcoolisées,https://www.franprix.fr/courses/p/vin-rose-10-99099580
5.2,89.66,Les 2 Marmottes,Thés verts chinois,Infusions,https://www.franprix.fr/courses/p/the-vert-yunnan-99102455
2.8,2.8,Compal,Néctares de pêssego,Sumos de fruta,https://www.franprix.fr/courses/p/nectar-a-la-peche-99104969
2.75,2.75,Compal,Nectars de mangue,Nectars de fruits,https://www.franprix.fr/courses/p/nectar-a-la-mangue-99104970
2.7,2.7,Compal,Jus d'orange,Jus de fruits,https://www.franprix.fr/courses/p/jus-dorange-100-en-brick-99104971
2.75,2.75,Compal,Nectars multifruits,Jus multifruits,https://www.franprix.fr/courses/p/nectar-multifruits-99104972
8.2,1025.0,Sogrape,Produtos caseiras,Bebidas alcoólicas,https://www.franprix.fr/courses/p/vin-rouge-135-99105260
2.85,2.85,Compal,Vegetables and derived products,Néctares de frutas,https://www.franprix.fr/courses/p/jus-mangue-et-orange-en-brick-99105286
3.9,1300.0,Pedras Sabores,Eaux de sources aromatisées,Refrigerantes,https://www.franprix.fr/courses/p/boisson-au-citron-et-the-vert-99120523
5.4,138.46,x30,Infusions en sachets,Infusions,https://www.franprix.fr/courses/p/infusion-agrumes-99172921
5.15,100.98,x30,Tisanes infusées non sucrées,Tisanes infusées,https://www.franprix.fr/courses/p/infusion-melee-de-fruits-99172922
4.72,2.7,Grain d'envie,Vins sans alcool,Boissons sans alcool,https://www.franprix.fr/courses/p/syrah-sans-alcool-vin-rose-99037672
6.5,8.67,Malesan,Vins rouges,Vins français,https://www.franprix.fr/courses/p/bordeaux-aop-malesan-vin-rouge-99052249
1.95,5.91,Birra Moretti,Lagers,Bières,https://www.franprix.fr/courses/p/biere-blonde-italienne-46-99082690
8.05,1006.25,Muralhas,Vins portugais,Vins,https://www.franprix.fr/courses/p/vin-vert-125-99046490
4.4,3793.1,PG TIPS,Tea bags,Black teas,https://www.franprix.fr/courses/p/tea-bags-pg-tips-116g-99112594
5.93,7.91,75cl,Vins demi sec,Vins blancs demi sec,https://www.franprix.fr/courses/p/vin-petillant-demi-sec-99128986
5.25,26.25,Leader price,Cafés solubles,Boissons instantanées,https://www.franprix.fr/courses/p/cafe-soluble-qualite-filtre-99174681
7.72,10.29,Maschio,Prosecco,Vini italiani,https://www.franprix.fr/courses/p/vin-effervescent-italien-rose-99178745
8.25,250.0,Vitavea,Compléments alimentaires,,https://www.franprix.fr/courses/p/magnesium-marin-99179850
5.85,7.8,Folonari,Alcoholic beverages,Beverages,https://www.franprix.fr/courses/p/vin-rose-ditalie-99110194
20.42,27.23,HAUTES COTES DE BEAUNE,Bourgogne hautes côtes de beaune,Bourgogne,https://www.franprix.fr/courses/p/vin-rouge-cotes-de-beaune-99092152
6.1,8.13,Ninkasi,Bières ambrées,Bières,https://www.franprix.fr/courses/p/biere-pale-ale-45-99093851
6.4,4.27,Super bock,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-blonde-americaine-99182377
1.75,3.43,Powerade,Energy drink with sugar,Dietary drink for sport,https://www.franprix.fr/courses/p/boisson-energisante-gout-ice-storm-99035185
1.95,3.9,Bud,Boissons alcoolisées,Boissons,https://www.franprix.fr/courses/p/biere-blonde-americaine-99170489
1.95,48.75,Leader Price,Thés aromatisés,Thés,https://www.franprix.fr/courses/p/the-noir-aromatise-aux-fruits-rouges-99182392
1.8,3.52,POWERADE,Boissons sans sucre ajouté,Boissons énergisantes,https://www.franprix.fr/courses/p/boisson-energisante-gout-cerise-99059348
6.39,1.06,Leader Price,Laits UHT,Laits demi écrémés,https://www.franprix.fr/courses/p/lait-demi-ecreme-99182709
3.57,4.76,3 monts,Lagers,Bières,https://www.franprix.fr/courses/p/biere-blonde-de-flandre-99182764
4.45,5.93,St sauveur,Côtes du Rhône,Vins français,https://www.franprix.fr/courses/p/cotes-du-rhone-combes-saint-sauveur-rouge-99074104
11.05,26.63,75cl,Bourgogne aligoté,Vins blancs,https://www.franprix.fr/courses/p/bourgogne-aligote-vin-blanc-99182776
8.9,11.87,Haussmann,Côtes de Provence,Vins français,https://www.franprix.fr/courses/p/cote-de-provence-h-haussmann-rose-99182779
3.31,6.62,Fever tree,Sweetened beverages,Tonic water,https://www.franprix.fr/courses/p/tonic-water-99182780
3.36,6.72,Fever tree,Boissons avec sucre ajouté,Bière de gingembre,https://www.franprix.fr/courses/p/ginger-beer-99182794
2.65,8.03,Joker,Surgelés,Jus de fruits,https://www.franprix.fr/courses/p/shot-de-jus-de-fruits-immunite-99182795
2.56,7.76,Joker,Boissons,,https://www.franprix.fr/courses/p/shot-de-jus-de-fruits-anti-oxydant-99182803
2.18,2.18,1l,Boissons lactées fermentées,Boissons fermentées,https://www.franprix.fr/courses/p/lait-fermente-99029142
1.65,1.32,Lorina,Boissons avec sucre ajouté,Limonade sucrée,https://www.franprix.fr/courses/p/limonade-saveur-double-zest-de-citron-finement-petillante-99182981
3.05,3.05,Tropicana,Jus de pommes pur jus,Jus de pomme,https://www.franprix.fr/courses/p/jus-de-pomme-origine-france-pur-jus-99183037
5.84,7.79,Mont blanc,Bières blanches,Bières,https://www.franprix.fr/courses/p/biere-la-blanche-47-99130437
16.6,23.71,Grant's,Scotch whisky,Whisky,https://www.franprix.fr/courses/p/grants-summer-orange-35-99183167
5.62,7.49,Gallia,Produits artisanaux,Lagers,https://www.franprix.fr/courses/p/biere-non-filtre-58-99183296
6.4,3.2,1664,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-blonde-55-canette-99171878
4.75,2.38,Capri sun,Boissons avec sucre ajouté,Boissons aux fruits,https://www.franprix.fr/courses/p/jus-de-fruit-multivitamine-99183557
6.67,4.45,Grimbergen,Bières,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-pale-ale-55-99183541
36.9,49.2,Tsarine,Champagnes,Vins effervescents,https://www.franprix.fr/courses/p/champagne-blanc-brut-99183569
1.15,4.6,Grimbergen,Bières sans alcool,Boissons sans alcool,https://www.franprix.fr/courses/p/biere-pale-ale-99183591
7.55,3.81,Peroni,beers,,https://www.franprix.fr/courses/p/biere-italienne-51-99183745
2.61,2.49,Leader Price,Jus de clémentine,Jus de fruits,https://www.franprix.fr/courses/p/jus-de-clementine-pur-jus-99183932
1.14,2.28,Leader Price,Boissons,,https://www.franprix.fr/courses/p/boisson-the-glace-peche-99183973
19.55,27.93,Captain morgan,Alkoholische Getränke,Getränke,https://www.franprix.fr/courses/p/rhum-blanc-375-99183994
4.4,84.61,L'or,Coffees,Hot beverages,https://www.franprix.fr/courses/p/capsules-nespresso-or-rose-99183998
3.8,7.92,Teisseire,Sirops de pêche,Sirops aromatisés,https://www.franprix.fr/courses/p/sirop-parfum-peche-99184326
1.57,3.14,Heroic sport,Biscuits et gâteaux,Snacks sucrés,https://www.franprix.fr/courses/p/boisson-sport-gout-fruits-rouges-99146867
1.5,5.45,La mordue,Cidres aromatisés,Cidres,https://www.franprix.fr/courses/p/biere-cider-rouge-6-99184186
1.52,5.53,La mordue,Cidres,Boissons alcoolisées,https://www.franprix.fr/courses/p/biere-cider-6-99184248
5.75,7.67,Selection Vieilles Vignes,Côtes du Rhône,Vins français,https://www.franprix.fr/courses/p/cotes-du-rhone-vin-rouge-99184357
6.0,64.52,Nescafé,Cafés en dosettes compatible Nespresso,Cafés en dosettes,https://www.franprix.fr/courses/p/cafe-capsules-compatibles-nespresso-brazil-intensite-8-99184615
2.57,42.83,Lipton,Thés noirs,Infusions,https://www.franprix.fr/courses/p/the-noir-yellow-label-du-kenya-99184664
3.88,32.33,Lipton,Thés noirs,Thés,https://www.franprix.fr/courses/p/the-noir-yellow-label-99184665
3.46,3.84,franprix bio,Jus de pommes pur jus,Jus de pomme,https://www.franprix.fr/courses/p/pur-jus-de-pomme-bio-99184688
2.05,2.05,Lipton,Surgelés,,https://www.franprix.fr/courses/p/infusion-glacee-saveur-hibiscus-99184745
